"ServerName","DateRun","Risk","Count"
"Server34","10/24/2020","low","4"
"Server34","10/24/2020","medium","14"
"Server34","10/24/2020","high","7"
"Server34","10/24/2020","critical","4"
"Server34","10/24/2020","total","71"
"Server35","10/24/2020","none","26"
"Server35","10/24/2020","low","2"
"Server35","10/24/2020","medium","9"
"Server35","10/24/2020","high","4"
"Server35","10/24/2020","critical","2"
"Server35","10/24/2020","total","43"
"Server36","10/24/2020","none","77"
"Server36","10/24/2020","low","6"
"Server36","10/24/2020","medium","26"
"Server36","10/24/2020","high","13"
"Server36","10/24/2020","critical","6"
"Server36","10/24/2020","total","128"
"Server37","10/24/2020","none","101"
"Server37","10/24/2020","low","8"
"Server37","10/24/2020","medium","34"
"Server37","10/24/2020","high","17"
"Server37","10/24/2020","critical","8"
"Server37","10/24/2020","total","168"
"Server38","10/24/2020","none","90"
"Server38","10/24/2020","low","8"
"Server38","10/24/2020","medium","30"
"Server38","10/24/2020","high","15"
"Server38","10/24/2020","critical","8"
"Server38","10/24/2020","total","150"
"Server39","10/24/2020","none","101"
"Server39","10/24/2020","low","8"
"Server39","10/24/2020","medium","34"
"Server39","10/24/2020","high","17"
"Server39","10/24/2020","critical","8"
"Server39","10/24/2020","total","169"
"Server40","10/24/2020","none","28"
"Server40","10/24/2020","low","2"
"Server40","10/24/2020","medium","9"
"Server40","10/24/2020","high","5"
"Server40","10/24/2020","critical","2"
"Server40","10/24/2020","total","47"
"Server41","10/24/2020","none","86"
"Server41","10/24/2020","low","7"
"Server41","10/24/2020","medium","29"
"Server41","10/24/2020","high","14"
"Server41","10/24/2020","critical","7"
"Server41","10/24/2020","total","143"
"Server42","10/24/2020","none","61"
"Server42","10/24/2020","low","5"
"Server42","10/24/2020","medium","20"
"Server42","10/24/2020","high","10"
"Server42","10/24/2020","critical","5"
"Server42","10/24/2020","total","102"
"Server43","10/24/2020","none","43"
"Server43","10/24/2020","low","4"
"Server43","10/24/2020","medium","14"
"Server43","10/24/2020","high","7"
"Server43","10/24/2020","critical","4"
"Server43","10/24/2020","total","72"
"Server44","10/24/2020","none","71"
"Server44","10/24/2020","low","6"
"Server44","10/24/2020","medium","24"
"Server44","10/24/2020","high","12"
"Server44","10/24/2020","critical","6"
"Server44","10/24/2020","total","119"
"Server45","10/24/2020","none","68"
"Server45","10/24/2020","low","6"
"Server45","10/24/2020","medium","23"
"Server45","10/24/2020","high","11"
"Server45","10/24/2020","critical","6"
"Server45","10/24/2020","total","114"
"Server46","10/24/2020","none","43"
"Server46","10/24/2020","low","4"
"Server46","10/24/2020","medium","14"
"Server46","10/24/2020","high","7"
"Server46","10/24/2020","critical","4"
"Server46","10/24/2020","total","71"
"Server47","10/24/2020","none","110"
"Server47","10/24/2020","low","9"
"Server47","10/24/2020","medium","37"
"Server47","10/24/2020","high","18"
"Server47","10/24/2020","critical","9"
"Server47","10/24/2020","total","184"
"Server48","10/24/2020","none","65"
"Server48","10/24/2020","low","5"
"Server48","10/24/2020","medium","22"
"Server48","10/24/2020","high","11"
"Server48","10/24/2020","critical","5"
"Server48","10/24/2020","total","109"
"Server49","10/24/2020","none","62"
"Server49","10/24/2020","low","5"
"Server49","10/24/2020","medium","21"
"Server49","10/24/2020","high","10"
"Server49","10/24/2020","critical","5"
"Server49","10/24/2020","total","103"
"Server0","10/25/2020","none","54"
"Server0","10/25/2020","low","4"
"Server0","10/25/2020","medium","18"
"Server0","10/25/2020","high","9"
"Server0","10/25/2020","critical","4"
"Server0","10/25/2020","total","90"
"Server1","10/25/2020","none","115"
"Server1","10/25/2020","low","10"
"Server1","10/25/2020","medium","38"
"Server1","10/25/2020","high","19"
"Server1","10/25/2020","critical","10"
"Server1","10/25/2020","total","192"
"Server2","10/25/2020","none","110"
"Server2","10/25/2020","low","9"
"Server2","10/25/2020","medium","37"
"Server2","10/25/2020","high","18"
"Server2","10/25/2020","critical","9"
"Server2","10/25/2020","total","183"
"Server3","10/25/2020","none","50"
"Server3","10/25/2020","low","4"
"Server3","10/25/2020","medium","17"
"Server3","10/25/2020","high","8"
"Server3","10/25/2020","critical","4"
"Server3","10/25/2020","total","83"
"Server4","10/25/2020","none","46"
"Server4","10/25/2020","low","4"
"Server4","10/25/2020","medium","15"
"Server4","10/25/2020","high","8"
"Server4","10/25/2020","critical","4"
"Server4","10/25/2020","total","76"
"Server5","10/25/2020","none","67"
"Server5","10/25/2020","low","6"
"Server5","10/25/2020","medium","22"
"Server5","10/25/2020","high","11"
"Server5","10/25/2020","critical","6"
"Server5","10/25/2020","total","112"
"Server6","10/25/2020","none","84"
"Server6","10/25/2020","low","7"
"Server6","10/25/2020","medium","28"
"Server6","10/25/2020","high","14"
"Server6","10/25/2020","critical","7"
"Server6","10/25/2020","total","140"
"Server7","10/25/2020","none","83"
"Server7","10/25/2020","low","7"
"Server7","10/25/2020","medium","28"
"Server7","10/25/2020","high","14"
"Server7","10/25/2020","critical","7"
"Server7","10/25/2020","total","139"
"Server8","10/25/2020","none","80"
"Server8","10/25/2020","low","7"
"Server8","10/25/2020","medium","27"
"Server8","10/25/2020","high","13"
"Server8","10/25/2020","critical","7"
"Server8","10/25/2020","total","134"
"Server9","10/25/2020","none","106"
"Server9","10/25/2020","low","9"
"Server9","10/25/2020","medium","35"
"Server9","10/25/2020","high","18"
"Server9","10/25/2020","critical","9"
"Server9","10/25/2020","total","177"
"Server10","10/25/2020","none","95"
"Server10","10/25/2020","low","8"
"Server10","10/25/2020","medium","32"
"Server10","10/25/2020","high","16"
"Server10","10/25/2020","critical","8"
"Server10","10/25/2020","total","159"
"Server11","10/25/2020","none","37"
"Server11","10/25/2020","low","3"
"Server11","10/25/2020","medium","12"
"Server11","10/25/2020","high","6"
"Server11","10/25/2020","critical","3"
"Server11","10/25/2020","total","61"
"Server12","10/25/2020","none","26"
"Server12","10/25/2020","low","2"
"Server12","10/25/2020","medium","9"
"Server12","10/25/2020","high","4"
"Server12","10/25/2020","critical","2"
"Server12","10/25/2020","total","44"
"Server13","10/25/2020","none","56"
"Server13","10/25/2020","low","5"
"Server13","10/25/2020","medium","19"
"Server13","10/25/2020","high","9"
"Server13","10/25/2020","critical","5"
"Server13","10/25/2020","total","94"
"Server14","10/25/2020","none","30"
"Server14","10/25/2020","low","2"
"Server14","10/25/2020","medium","10"
"Server14","10/25/2020","high","5"
"Server14","10/25/2020","critical","2"
"Server14","10/25/2020","total","50"
"Server15","10/25/2020","none","95"
"Server15","10/25/2020","low","8"
"Server15","10/25/2020","medium","32"
"Server15","10/25/2020","high","16"
"Server15","10/25/2020","critical","8"
"Server15","10/25/2020","total","158"
"Server16","10/25/2020","none","74"
"Server16","10/25/2020","low","6"
"Server16","10/25/2020","medium","25"
"Server16","10/25/2020","high","12"
"Server16","10/25/2020","critical","6"
"Server16","10/25/2020","total","124"
"Server17","10/25/2020","none","97"
"Server17","10/25/2020","low","8"
"Server17","10/25/2020","medium","32"
"Server17","10/25/2020","high","16"
"Server17","10/25/2020","critical","8"
"Server17","10/25/2020","total","161"
"Server18","10/25/2020","none","44"
"Server18","10/25/2020","low","4"
"Server18","10/25/2020","medium","15"
"Server18","10/25/2020","high","7"
"Server18","10/25/2020","critical","4"
"Server18","10/25/2020","total","74"
"Server19","10/25/2020","none","49"
"Server19","10/25/2020","low","4"
"Server19","10/25/2020","medium","16"
"Server19","10/25/2020","high","8"
"Server19","10/25/2020","critical","4"
"Server19","10/25/2020","total","81"
"Server20","10/25/2020","none","46"
"Server20","10/25/2020","low","4"
"Server20","10/25/2020","medium","15"
"Server20","10/25/2020","high","8"
"Server20","10/25/2020","critical","4"
"Server20","10/25/2020","total","77"
"Server21","10/25/2020","none","65"
"Server21","10/25/2020","low","5"
"Server21","10/25/2020","medium","22"
"Server21","10/25/2020","high","11"
"Server21","10/25/2020","critical","5"
"Server21","10/25/2020","total","108"
"Server22","10/25/2020","none","46"
"Server22","10/25/2020","low","4"
"Server22","10/25/2020","medium","15"
"Server22","10/25/2020","high","8"
"Server22","10/25/2020","critical","4"
"Server22","10/25/2020","total","77"
"Server23","10/25/2020","none","82"
"Server23","10/25/2020","low","7"
"Server23","10/25/2020","medium","27"
"Server23","10/25/2020","high","14"
"Server23","10/25/2020","critical","7"
"Server23","10/25/2020","total","137"
"Server24","10/25/2020","none","71"
"Server24","10/25/2020","low","6"
"Server24","10/25/2020","medium","24"
"Server24","10/25/2020","high","12"
"Server24","10/25/2020","critical","6"
"Server24","10/25/2020","total","118"
"Server25","10/25/2020","none","94"
"Server25","10/25/2020","low","8"
"Server25","10/25/2020","medium","31"
"Server25","10/25/2020","high","16"
"Server25","10/25/2020","critical","8"
"Server25","10/25/2020","total","156"
"Server26","10/25/2020","none","38"
"Server26","10/25/2020","low","3"
"Server26","10/25/2020","medium","13"
"Server26","10/25/2020","high","6"
"Server26","10/25/2020","critical","3"
"Server26","10/25/2020","total","63"
"Server27","10/25/2020","none","79"
"Server27","10/25/2020","low","7"
"Server27","10/25/2020","medium","26"
"Server27","10/25/2020","high","13"
"Server27","10/25/2020","critical","7"
"Server27","10/25/2020","total","131"
"Server28","10/25/2020","none","57"
"Server28","10/25/2020","low","5"
"Server28","10/25/2020","medium","19"
"Server28","10/25/2020","high","10"
"Server28","10/25/2020","critical","5"
"Server28","10/25/2020","total","95"
"Server29","10/25/2020","none","18"
"Server29","10/25/2020","low","2"
"Server29","10/25/2020","medium","6"
"Server29","10/25/2020","high","3"
"Server29","10/25/2020","critical","2"
"Server29","10/25/2020","total","30"
"Server30","10/25/2020","none","38"
"Server30","10/25/2020","low","3"
"Server30","10/25/2020","medium","13"
"Server30","10/25/2020","high","6"
"Server30","10/25/2020","critical","3"
"Server30","10/25/2020","total","63"
"Server31","10/25/2020","none","107"
"Server31","10/25/2020","low","9"
"Server31","10/25/2020","medium","36"
"Server31","10/25/2020","high","18"
"Server31","10/25/2020","critical","9"
"Server31","10/25/2020","total","179"
"Server32","10/25/2020","none","95"
"Server32","10/25/2020","low","8"
"Server32","10/25/2020","medium","32"
"Server32","10/25/2020","high","16"
"Server32","10/25/2020","critical","8"
"Server32","10/25/2020","total","159"
"Server33","10/25/2020","none","46"
"Server33","10/25/2020","low","4"
"Server33","10/25/2020","medium","15"
"Server33","10/25/2020","high","8"
"Server33","10/25/2020","critical","4"
"Server33","10/25/2020","total","76"
"Server34","10/25/2020","none","43"
"Server34","10/25/2020","low","4"
"Server34","10/25/2020","medium","14"
"Server34","10/25/2020","high","7"
"Server34","10/25/2020","critical","4"
"Server34","10/25/2020","total","72"
"Server35","10/25/2020","none","26"
"Server35","10/25/2020","low","2"
"Server35","10/25/2020","medium","9"
"Server35","10/25/2020","high","4"
"Server35","10/25/2020","critical","2"
"Server35","10/25/2020","total","43"
"Server36","10/25/2020","none","71"
"Server36","10/25/2020","low","6"
"Server36","10/25/2020","medium","24"
"Server36","10/25/2020","high","12"
"Server36","10/25/2020","critical","6"
"Server36","10/25/2020","total","119"
"Server37","10/25/2020","none","101"
"Server37","10/25/2020","low","8"
"Server37","10/25/2020","medium","34"
"Server37","10/25/2020","high","17"
"Server37","10/25/2020","critical","8"
"Server37","10/25/2020","total","168"
"Server38","10/25/2020","none","91"
"Server38","10/25/2020","low","8"
"Server38","10/25/2020","medium","30"
"Server38","10/25/2020","high","15"
"Server38","10/25/2020","critical","8"
"Server38","10/25/2020","total","151"
"Server39","10/25/2020","none","95"
"Server39","10/25/2020","low","8"
"Server39","10/25/2020","medium","32"
"Server39","10/25/2020","high","16"
"Server39","10/25/2020","critical","8"
"Server39","10/25/2020","total","159"
"Server40","10/25/2020","none","22"
"Server40","10/25/2020","low","2"
"Server40","10/25/2020","medium","7"
"Server40","10/25/2020","high","4"
"Server40","10/25/2020","critical","2"
"Server40","10/25/2020","total","37"
"Server41","10/25/2020","none","86"
"Server41","10/25/2020","low","7"
"Server41","10/25/2020","medium","29"
"Server41","10/25/2020","high","14"
"Server41","10/25/2020","critical","7"
"Server41","10/25/2020","total","143"
"Server42","10/25/2020","none","61"
"Server42","10/25/2020","low","5"
"Server42","10/25/2020","medium","20"
"Server42","10/25/2020","high","10"
"Server42","10/25/2020","critical","5"
"Server42","10/25/2020","total","101"
"Server43","10/25/2020","none","43"
"Server43","10/25/2020","low","4"
"Server43","10/25/2020","medium","14"
"Server43","10/25/2020","high","7"
"Server43","10/25/2020","critical","4"
"Server43","10/25/2020","total","72"
"Server44","10/25/2020","none","71"
"Server44","10/25/2020","low","6"
"Server44","10/25/2020","medium","24"
"Server44","10/25/2020","high","12"
"Server44","10/25/2020","critical","6"
"Server44","10/25/2020","total","119"
"Server45","10/25/2020","none","68"
"Server45","10/25/2020","low","6"
"Server45","10/25/2020","medium","23"
"Server45","10/25/2020","high","11"
"Server45","10/25/2020","critical","6"
"Server45","10/25/2020","total","114"
"Server46","10/25/2020","none","43"
"Server46","10/25/2020","low","4"
"Server46","10/25/2020","medium","14"
"Server46","10/25/2020","high","7"
"Server46","10/25/2020","critical","4"
"Server46","10/25/2020","total","72"
"Server47","10/25/2020","none","109"
"Server47","10/25/2020","low","9"
"Server47","10/25/2020","medium","36"
"Server47","10/25/2020","high","18"
"Server47","10/25/2020","critical","9"
"Server47","10/25/2020","total","181"
"Server48","10/25/2020","none","62"
"Server48","10/25/2020","low","5"
"Server48","10/25/2020","medium","21"
"Server48","10/25/2020","high","10"
"Server48","10/25/2020","critical","5"
"Server48","10/25/2020","total","104"
"Server49","10/25/2020","none","52"
"Server49","10/25/2020","low","4"
"Server49","10/25/2020","medium","17"
"Server49","10/25/2020","high","9"
"Server49","10/25/2020","critical","4"
"Server49","10/25/2020","total","86"
"Server0","10/26/2020","none","53"
"Server0","10/26/2020","low","4"
"Server0","10/26/2020","medium","18"
"Server0","10/26/2020","high","9"
"Server0","10/26/2020","critical","4"
"Server0","10/26/2020","total","89"
"Server1","10/26/2020","none","106"
"Server1","10/26/2020","low","9"
"Server1","10/26/2020","medium","35"
"Server1","10/26/2020","high","18"
"Server1","10/26/2020","critical","9"
"Server1","10/26/2020","total","177"
"Server2","10/26/2020","none","99"
"Server2","10/26/2020","low","8"
"Server2","10/26/2020","medium","33"
"Server2","10/26/2020","high","16"
"Server2","10/26/2020","critical","8"
"Server2","10/26/2020","total","165"
"Server3","10/26/2020","none","50"
"Server3","10/26/2020","low","4"
"Server3","10/26/2020","medium","17"
"Server3","10/26/2020","high","8"
"Server3","10/26/2020","critical","4"
"Server3","10/26/2020","total","83"
"Server4","10/26/2020","none","46"
"Server4","10/26/2020","low","4"
"Server4","10/26/2020","medium","15"
"Server4","10/26/2020","high","8"
"Server4","10/26/2020","critical","4"
"Server4","10/26/2020","total","77"
"Server5","10/26/2020","none","67"
"Server5","10/26/2020","low","6"
